4.6250e-01	1.1623e-03	1.1623e-03	1.8626e-13
4.3750e-01	1.1354e-03	1.1354e-03	1.8196e-13
4.1250e-01	1.1251e-03	1.1251e-03	1.8030e-13
3.9000e-01	1.1076e-03	1.1076e-03	1.7750e-13
3.7000e-01	1.0497e-03	1.0497e-03	1.6821e-13
3.5000e-01	1.0621e-03	1.0621e-03	1.7021e-13
3.3000e-01	1.0822e-03	1.0822e-03	1.7343e-13
3.1000e-01	1.0894e-03	1.0894e-03	1.7459e-13
2.9000e-01	1.1217e-03	1.1217e-03	1.7976e-13
2.7500e-01	1.1524e-03	1.1524e-03	1.8468e-13
2.6250e-01	1.1992e-03	1.1992e-03	1.9219e-13
2.4750e-01	1.2785e-03	1.2785e-03	2.0489e-13
2.3500e-01	1.3877e-03	1.3877e-03	2.2239e-13
2.2500e-01	1.5152e-03	1.5152e-03	2.4282e-13
2.1500e-01	1.7065e-03	1.7065e-03	2.7348e-13
2.0500e-01	1.9920e-03	1.9920e-03	3.1923e-13
1.9500e-01	2.3667e-03	2.3667e-03	3.7929e-13
1.8500e-01	2.4341e-03	2.4341e-03	3.9008e-13
1.7500e-01	1.4194e-03	1.4194e-03	2.2747e-13
1.6500e-01	4.3653e-04	4.3653e-04	6.9957e-14
1.5500e-01	9.4326e-05	9.4326e-05	1.5116e-14
1.4625e-01	2.1893e-05	2.1893e-05	3.5085e-15
1.3875e-01	2.5324e-05	2.5324e-05	4.0583e-15
1.3125e-01	4.0998e-05	4.0998e-05	6.5702e-15
1.2375e-01	5.8298e-05	5.8298e-05	9.3426e-15
1.1750e-01	7.2096e-05	7.2096e-05	1.1554e-14
1.1250e-01	8.1711e-05	8.1711e-05	1.3095e-14
1.0750e-01	9.0453e-05	9.0453e-05	1.4496e-14
1.0250e-01	9.7840e-05	9.7840e-05	1.5680e-14
9.8000e-02	1.0382e-04	1.0382e-04	1.6638e-14
9.4000e-02	1.0814e-04	1.0814e-04	1.7330e-14
9.0000e-02	1.1191e-04	1.1191e-04	1.7934e-14
8.6000e-02	1.1566e-04	1.1566e-04	1.8536e-14
8.2000e-02	1.1808e-04	1.1808e-04	1.8923e-14
7.8000e-02	1.2099e-04	1.2099e-04	1.9389e-14
7.4000e-02	1.2431e-04	1.2431e-04	1.9921e-14
7.0500e-02	1.2813e-04	1.2813e-04	2.0533e-14
6.7500e-02	1.3768e-04	1.3768e-04	2.2064e-14
6.4500e-02	1.4353e-04	1.4353e-04	2.3001e-14
6.1500e-02	1.6591e-04	1.6591e-04	2.6588e-14
5.8750e-02	2.4152e-04	2.4152e-04	3.8705e-14
5.6250e-02	1.0394e-03	1.0394e-03	1.6657e-13
5.3750e-02	3.0022e-05	3.0022e-05	4.8112e-15
5.1250e-02	3.5650e-05	3.5650e-05	5.7132e-15
4.8750e-02	4.9642e-05	4.9642e-05	7.9554e-15
4.6250e-02	5.6044e-05	5.6044e-05	8.9815e-15
4.3750e-02	5.8969e-05	5.8969e-05	9.4502e-15
4.1250e-02	5.9943e-05	5.9943e-05	9.6062e-15
3.9000e-02	6.9167e-05	6.9167e-05	1.1084e-14
3.7000e-02	5.8903e-05	5.8903e-05	9.4395e-15
3.5000e-02	5.7537e-05	5.7537e-05	9.2206e-15
3.3000e-02	5.5839e-05	5.5839e-05	8.9485e-15
3.1000e-02	5.3889e-05	5.3889e-05	8.6361e-15
2.9000e-02	5.1571e-05	5.1571e-05	8.2647e-15
2.7500e-02	4.9579e-05	4.9579e-05	7.9454e-15
2.6250e-02	4.7832e-05	4.7832e-05	7.6654e-15
2.4750e-02	4.5735e-05	4.5735e-05	7.3293e-15
